StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      103,      00,   200404,   3.44,   54.5,    1.8,    1.8,   -.78,    .87,      4,    356,   -.29,    .03,    -.3,    .19,    .59,   1.26,    .68,   42.9,   66.1,
      103,      00,   200405,   6.57,   66.9,   2.33,   2.33,   2.13,   2.15,    121,    104,   1.48,    .87,    .83,    .35,    .99,   1.23,    .61,   56.1,   77.7,
      103,      00,   200406,   4.15,   70.4,   2.19,   2.19,    .31,   2.08,    167,     29,   -.06,   1.03,    .64,    .31,    .43,   1.12,    .74,   60.2,   80.7,
      103,      00,   200407,   4.91,   73.3,   2.62,   2.62,   1.97,   2.62,    243,      6,    .84,    .41,   1.18,    .57,    .78,   1.06,   1.03,   63.5,   83.2,
      103,      00,   200408,    4.6,   69.9,   3.29,   3.29,   2.83,   3.29,    159,     31,   1.03,   1.35,    .86,   1.23,    .69,   1.26,    1.3,   59.2,   80.6,
      103,      00,   200409,   2.73,   67.8,   2.79,   2.79,   -.49,   2.53,    120,     49,   -.57,    .22,    .58,    .81,    .54,    .64,   1.13,   55.7,     80,
      103,      00,   200410,   4.41,   57.3,   3.36,   3.36,   2.58,   3.36,     20,    298,    1.1,    .39,    .78,    1.5,    .96,   1.13,    1.3,   46.7,   67.9,
      103,      00,   200411,   5.14,   47.8,   4.16,   4.16,   3.44,   4.16,      1,    554,   1.47,   1.75,   1.12,   1.37,   1.56,   1.19,   1.61,   39.2,   56.3,
      103,      00,   200412,   3.12,   33.9,   3.96,   3.96,    .68,   3.96,      0,   1010,    .05,   1.06,   1.44,    1.4,   1.42,   1.19,    1.7,   24.5,   43.3,
      103,      00,   200501,   5.33,   33.8,   4.65,   4.65,   3.28,   4.65,      1,   1042,   1.48,    1.2,   1.71,   1.72,    2.2,   1.63,   2.14,   25.9,   41.6,
      103,      00,   200502,   2.45,   38.1,    -.2,   3.96,   -.61,   3.67,      0,    806,   -.09,    1.2,   1.04,    1.5,   1.72,   1.83,   1.93,   29.3,     47,
      103,      00,   200503,   2.51,   40.8,   -.76,   2.98,  -1.74,   1.98,      1,    814,  -1.01,    -.9,    .43,   1.35,   1.31,   1.45,   1.99,   30.4,   51.1,
      103,      00,   200504,   3.93,   55.5,   -.77,   2.58,   -.26,   1.46,      6,    326,    .12,   -.64,   -.63,    .85,    1.1,   1.58,   2.01,   43.4,   67.5,
      103,      00,   200505,   2.22,   60.7,  -1.42,   1.58,   -2.2,   -.33,     43,    217,  -1.62,  -1.07,  -1.36,   -.43,    .29,    .57,    1.2,   47.9,   73.5,
      103,      00,   200506,   2.91,   73.9,     -2,     .7,  -2.17,  -1.86,    267,      5,  -1.15,  -1.66,  -1.37,   -.77,     .1,    .29,    .95,   62.5,   85.2,
      103,      00,   200507,   4.03,   76.6,  -2.05,  -2.05,   -.77,  -2.05,    341,      0,    .03,    -.8,  -1.36,  -1.41,   -.26,    .09,    .79,   65.8,   87.4,
      103,      00,   200508,   5.11,   76.4,  -1.39,  -1.39,   1.35,    -.7,    329,      3,    1.5,    1.1,      0,  -1.04,    -.4,    .23,   1.01,   65.7,   87.2,
      103,      00,   200509,   3.07,   70.5,  -1.69,  -1.69,  -1.33,  -1.54,    171,     27,   -.26,    .71,    .56,   -.77,   -.46,    .33,    .67,   58.3,   82.7,
      103,      00,   200510,   1.67,   56.4,  -2.29,  -2.29,  -2.33,  -2.29,     14,    301,  -1.01,   -.91,   -.09,  -1.13,  -1.35,   -.28,    .62,   45.2,   67.7,
      103,      00,   200511,   3.45,   46.4,  -2.54,  -2.54,  -1.44,  -2.54,      0,    594,     .3,    -.5,   -.58,   -.45,  -1.13,   -.62,    .42,     35,   57.9,
      103,      00,   200512,   1.82,     30,   -3.1,   -3.1,  -2.48,   -3.1,      0,   1142,  -1.16,    -.5,   -.99,   -.43,  -1.09,   -.86,    .24,   22.2,   37.9,
      103,      00,   200601,   3.63,   40.7,  -2.75,  -2.75,     .1,  -2.65,      4,    798,    .59,   -.29,   -.13,    -.2,   -.96,  -1.15,    .31,   31.5,   49.8,
      103,      00,   200602,   1.48,   33.7,  -3.04,  -3.04,  -1.73,  -3.04,      0,    914,  -1.31,   -.25,   -.98,  -1.03,   -.83,  -1.35,    .25,   23.6,   43.8,
      103,      00,   200603,   3.69,   43.8,  -2.86,  -2.86,   -.38,  -2.86,      3,    719,   -.01,   -.76,   -.25,     -1,   -.53,  -1.12,    .12,   33.4,   54.2,
      103,      00,   200604,   4.14,   58.5,  -2.74,  -2.74,   -.53,  -2.74,     20,    265,    .28,    .13,   -.41,   -.48,   -.45,   -1.1,    .18,   45.8,   71.3,
      103,      00,   200605,   3.97,   62.2,  -2.54,  -2.54,   -.26,  -2.54,     59,    176,   -.19,   -.01,   -.08,   -.68,   -.88,   -.74,   -.17,   51.2,   73.2,
      103,      00,   200606,    3.8,     71,  -2.38,  -2.38,   -.28,  -2.38,    174,     26,   -.36,   -.42,   -.23,   -.39,   -.89,   -.59,   -.22,   59.6,   82.5,
      103,      00,   200607,   4.28,   76.6,    .12,  -2.01,    .36,  -1.79,    341,      0,    .27,   -.15,   -.28,    -.5,   -.56,   -.55,   -.32,   65.8,   87.4,
      103,      00,   200608,   4.11,   76.1,    .25,  -1.66,    .44,  -1.18,    313,      5,    .55,    .55,    .07,   -.11,   -.57,   -.76,   -.35,   65.4,   86.7,
      103,      00,   200609,   4.52,   64.1,    .97,   -.75,   2.22,    .72,     60,    108,     .9,    .95,     .9,    .31,    .07,   -.48,   -.07,   53.5,   74.7,
      103,      00,   200610,   4.42,   52.8,    1.9,    1.9,   3.11,    1.9,      4,    416,   1.11,   1.32,   1.37,    .68,    .29,    .12,   -.07,   41.7,   63.8,
      103,      00,   200611,   3.23,   45.8,   2.13,   2.13,   1.27,   2.13,      0,    601,    .13,    .87,   1.07,    .82,    .59,    .08,   -.32,   35.6,     56,
      103,      00,   200612,   3.24,   38.8,   2.08,   2.08,    .52,   2.08,      0,    847,    .15,    .16,    .72,   1.03,    .61,    .43,   -.33,   29.1,   48.5,
      103,      00,   200701,    3.7,   33.9,   2.26,   2.26,   1.17,   2.26,      0,   1000,    .63,    .51,    .39,    1.1,     .7,    .41,   -.53,   25.7,   42.1,
      103,      00,   200702,    2.3,   26.1,   -.15,   1.87,   -.45,   1.61,      0,   1166,   -.25,    .29,    .27,    .91,    .76,    .57,   -.57,     17,   35.3,
      103,      00,   200703,   3.11,   50.1,   -.86,    .95,  -2.19,   -.33,     14,    549,   -.48,    -.6,    -.1,     .4,    .72,    .43,   -.49,   38.6,   61.7,
      103,      00,   200704,    3.8,   51.4,   -.68,    .95,    .28,   -.19,      1,    447,    .01,   -.37,   -.46,   -.11,    .66,    .36,   -.52,     40,   62.9,
      103,      00,   200705,   2.65,   66.9,  -1.54,  -1.54,   -2.8,  -1.54,    125,     95,  -1.23,   -.89,   -.98,   -.66,    .08,    .08,   -.46,   54.3,   79.6,
      103,      00,   200706,   3.71,   72.7,  -1.71,  -1.71,   -.99,  -1.71,    224,     13,   -.43,  -1.09,   -.92,   -.79,   -.34,    .05,   -.37,   60.9,   84.5,
      103,      00,   200707,   3.43,   73.6,  -1.84,  -1.84,    -.9,  -1.84,    250,      6,   -.58,   -.68,  -1.13,  -1.15,   -.79,   -.14,   -.47,   62.4,   84.9,
      103,      00,   200708,   3.49,     79,  -2.22,  -2.22,   -1.7,  -2.22,    389,      2,    -.1,   -.59,   -.72,  -1.18,   -.91,   -.26,   -.66,   67.1,     91,
      103,      00,   200709,   2.44,   70.1,  -2.78,  -2.78,  -2.36,  -2.78,    160,     34,   -.86,    -.7,   -.94,  -1.29,  -1.19,    -.7,   -.74,   57.2,   82.9,
      103,      00,   200710,   4.05,   60.7,  -2.51,  -2.51,   -.05,  -2.47,     41,    188,    .88,    .04,   -.03,   -.93,  -1.09,   -.77,   -.44,   49.1,   72.3,
      103,      00,   200711,   2.47,   44.2,  -2.91,  -2.91,  -1.99,  -2.91,      0,    664,   -.48,    .29,   -.26,   -.64,  -1.08,   -.91,   -.54,   33.4,     55,
      103,      00,   200712,   4.67,   35.4,    .34,  -2.27,   1.02,  -1.79,      0,    974,    1.3,    .51,    .84,   -.01,   -.54,   -.57,   -.12,   27.2,   43.5,
      103,      00,   200801,   2.59,   30.6,    .24,  -2.11,    -.2,  -1.65,      0,   1114,   -.14,    .66,    .21,    .08,   -.62,   -.77,   -.26,   20.9,   40.3,
      103,      00,   200802,   4.44,   32.1,   1.13,   -.98,   2.74,    .62,      0,    989,   1.57,    .84,   1.38,    .67,    .15,   -.37,    .16,   23.4,   40.8,
      103,      00,   200803,    6.1,     42,   2.15,   2.15,   3.43,   2.15,      2,    786,   1.61,   2.11,   1.55,   1.79,    .91,    .22,    .44,   31.6,   52.3,
      103,      00,   200804,    4.8,   53.5,   2.38,   2.38,   1.34,   2.38,      2,    370,    .76,   1.53,   1.89,   1.63,    1.3,    .44,     .5,     42,   64.9,
      103,      00,   200805,   5.23,   60.4,   2.68,   2.68,   1.64,   2.68,     40,    225,    .67,    .88,    1.5,   2.05,   1.49,    .98,    .67,   48.9,   71.9,
      103,      00,   200806,    5.4,     73,   2.91,   2.91,   1.53,   2.91,    229,     12,    .96,    .98,   1.12,   1.82,   2.18,   1.37,    .94,     62,     84,
      103,      00,   200807,   5.01,   74.6,   3.26,   3.26,   1.93,   3.26,    281,      3,    .92,   1.18,   1.19,   2.28,   2.14,   1.81,   1.09,   63.7,   85.6,
      103,      00,   200808,   2.31,   72.5,   2.51,   2.51,  -1.23,   1.96,    226,     13,  -1.53,   -.27,    .35,   1.62,   2.15,   1.55,    .82,   61.1,   83.9,
